0.00745906  53067.3  23892.5  -1484.56  2.00788e+08  1.257e+09  1.82872e+09  1.70315e+08  6.82564e+06  4.04817e+08  6.90028e+06  4.32715e+07  6.28533e+07  5.89963e+06  239453  1.40211e+07
0.0160606  71071.5  31586.8  3076.86  4.90866e+07  3.06581e+08  4.85349e+08  4.18571e+07  946276  8.39865e+07  1.65167e+06  1.03306e+07  1.63475e+07  1.41753e+06  33074.3  2.84786e+06
0.0256538  64738.7  30220.5  1620.01  1.51106e+07  9.46845e+07  1.47357e+08  1.31587e+07  233333  2.77152e+07  511027  3.20713e+06  4.98854e+06  448073  8323.8  944768
0.0354672  50198  20331.9  -449.575  4.77301e+06  2.90973e+07  4.73444e+07  3.707e+06  -44451.8  8.25038e+06  160339  979300  1.59277e+06  125661  -1337.26  280146
0.0453732  39461  17991  579.252  1.85652e+06  1.1645e+07  1.82877e+07  1.57563e+06  78016.7  3.52768e+06  62084.3  390429  612637  53281.8  2723.31  119519
0.0553014  33033.2  14815.3  700.156  896532  5.60526e+06  8.88557e+06  739440  46382.1  1.69062e+06  29942.4  187769  297414  25024  1615.75  57344.3
0.0652489  29365.1  12396.2  605.733  516566  3.1639e+06  4.96779e+06  392929  13822.5  823306  17173.7  105507  165484  13256.8  490.251  27846.6
0.0752208  25790.3  10541.6  -48.1332  307356  1.84928e+06  2.95079e+06  224399  -5649.76  439326  10172  61396.8  97870.4  7550.77  -174.879  14832.5
0.085197  21476.1  8798.26  605.039  173276  1.04797e+06  1.65386e+06  123335  3776.56  263123  5708.93  34660.8  54626.7  4143.81  137.487  8872.56
0.0951792  17645.5  7046.98  540.941  98940.1  594887  940209  67256.4  2873.84  145472  3232.66  19523.9  30809.1  2249.56  102.836  4886.93
0.105162  15144.4  6278.43  590.139  62836.4  381583  607463  43539.9  3640.72  96819  2043.8  12477.8  19833.3  1454.41  126.776  3251.26
0.115144  13565.2  5645.29  288.602  43740.5  262773  419889  29626.6  1222.38  64621.3  1414.93  8547.63  13635.9  986.592  44.4886  2164.16
0.125132  12477  4969.33  481.479  32307.7  192504  308245  20499.1  1176.55  44596.5  1040.69  6236.37  9969.05  681.239  41.8004  1491.24
0.135121  11358.8  4331.91  483.56  23856.2  141108  225302  14250.8  1027.93  30940  764.917  4551.39  7253.3  472.635  36.1263  1033.37
0.145113  10109.1  3741.66  406.206  17266.6  100903  162015  9698.2  500.852  20344.5  549.936  3233.43  5181.82  320.566  18.0592  678.157
0.155106  9030.49  3560.2  365.036  12787  75127.6  120245  7445.52  389.203  15470.8  404.806  2394.73  3824.51  245.402  14.0838  514.573
0.1651  8122.23  3158.61  424.425  9668.61  56658.3  90555.2  5399.68  421.03  11384.2  304.088  1795.06  2862.21  177.447  14.787  377.845
0.175095  7433.29  2910.46  275.274  7580.35  43959.9  70819.4  4114.66  126.074  8631.91  237.104  1385.19  2226.45  134.821  4.95009  285.849
0.18509  6921.76  2601.42  335.795  6141.91  35552.2  57160.6  3157.98  231.855  6582.4  191.177  1115.15  1788.5  103.248  8.23905  217.756
0.195086  6419.59  2272.72  380.3  4987.07  28572.5  45853.2  2349.01  197.009  4814.97  154.418  891.435  1426.79  76.6101  6.92979  159.192
0.205082  5938.6  2066.88  400.357  4071.93  23270.3  37421.2  1831.51  205.944  3960.08  125.441  722.527  1158.8  59.5979  7.1293  130.662
0.215078  5450.31  1897.2  323.506  3318.29  18828.2  30317.2  1447.16  118.523  2940.28  101.572  580.944  932.801  46.9469  4.21362  96.9666
0.225075  5062.3  1732.85  325.527  2764.22  15620  25203  1152.32  106.914  2315.45  84.1634  479.465  771.45  37.2897  3.76419  76.3011
0.235071  4724.94  1604.6  376.045  2331.52  13155.6  21233.4  934.813  113.804  1934.4  70.6421  401.925  646.836  30.1838  3.91596  63.6079
0.245069  4412.48  1416.75  297.438  1978.26  11021.7  17892.8  726.072  65.1892  1397.11  59.5821  334.594  541.744  23.3643  2.31401  45.981
0.255068  4150.57  1319.07  347.28  1703.12  9499.37  15388.5  602.846  85.7969  1218.63  51.0818  287.284  464.02  19.3689  2.94341  40.0525
0.265065  3896.51  1178.1  354.119  1469.75  8148.11  13177.4  481.021  78.5313  928.796  43.8668  245.19  395.309  15.4238  2.67555  30.59
0.27506  3650.28  1093.84  364.72  1272.17  7041.54  11424.4  399.413  77.0866  791.231  37.7893  210.923  341.184  12.7804  2.60302  26.033
0.285056  3420.86  964.382  356.227  1106.38  6072.56  9860.86  314.954  63.5133  585.045  32.6787  180.815  292.716  10.0511  2.14386  19.3109
0.295057  3225.33  875.412  339.164  972.701  5317.36  8658.19  259.438  58.2572  483.116  28.5893  157.532  255.755  8.25644  1.95365  15.9384
0.305054  3045.88  767.962  342.531  859.885  4672.01  7599.84  206.66  54.1531  373.669  25.1776  137.858  223.56  6.57023  1.80881  12.3907
0.31505  2884.12  717.848  361.913  765.235  4152.74  6754.48  175.745  52.8525  318.228  22.3024  121.979  197.777  5.57243  1.75477  10.5581
0.32505  2730.1  627.975  342.004  683.034  3679.96  5999.41  140.116  45.2397  239.767  19.8124  107.548  174.786  4.43607  1.50407  8.01838
0.335049  2569.44  579.469  354.482  608.798  3277.41  5338.75  118.073  45.3229  202.864  17.5831  95.3787  154.872  3.73093  1.49324  6.79585
0.345047  2441.96  517.388  376.201  549.108  2948.78  4812.24  96.8052  45.4617  159.221  15.793  85.454  139.016  3.05348  1.48901  5.37805
0.355048  2316.65  461.372  344.956  495.946  2647  4324.19  79.206  37.883  120.152  14.2006  76.3337  124.311  2.49226  1.23931  4.10515
0.365048  2202.57  401.864  372.809  450.124  2399.07  3912.44  63.9363  39.9783  94.1617  12.8436  68.9489  112.062  2.01099  1.30059  3.26248
0.375045  2087.97  370.835  355.825  408.709  2169.99  3544.72  54.0657  34.45  71.894  11.6179  62.1151  101.138  1.69802  1.12007  2.53361
0.385043  1991.89  311.975  351.343  373.901  1975.36  3230.76  42.1348  31.9671  46.4247  10.5847  56.2944  91.7686  1.3215  1.03817  1.71719
0.395042  1898.44  268.731  375.871  342.68  1808.62  2957.6  33.5267  33.1263  36.8961  9.6679  51.3672  83.7256  1.05064  1.0688  1.39721
0.405041  1804.53  211.615  381.096  314.191  1650.63  2701.45  24.0373  31.7369  14.3889  8.83068  46.6849  76.1556  0.752803  1.01927  0.672918
0.41504  1718.81  183.501  356.457  289.182  1512.15  2479.14  19.2583  27.1121  3.33998  8.09812  42.599  69.615  0.602589  0.873264  0.314501
0.42504  1642.78  154.856  363.925  267.391  1396.77  2289.2  14.9159  26.9573  -1.59963  7.46338  39.2184  64.066  0.467746  0.863278  0.151513
0.435039  1567.79  125.214  364.996  247.503  1290.12  2118.28  11.061  25.7607  -7.25683  6.88708  36.1079  59.1024  0.347048  0.823674  -0.0362349
0.445037  1493.92  95.1204  383.512  229.349  1194.78  1957.31  7.56807  26.0559  -10.4003  6.35976  33.3245  54.4088  0.23838  0.829629  -0.146742
0.455037  1431.88  73.3985  359.471  213.693  1108.11  1821.23  5.06849  22.6861  -19.7676  5.90619  30.7936  50.4508  0.160606  0.723295  -0.44433
0.465037  1364.68  52.7641  374.178  198.809  1031.52  1693.72  3.1277  23.104  -20.3878  5.47879  28.584  46.7806  0.100313  0.732717  -0.473608
0.475035  1305.96  33.3662  374.971  185.732  961.415  1577.7  1.34416  21.5854  -22.5956  5.10479  26.5665  43.4467  0.0449654  0.68484  -0.550192
0.485033  1247.31  13.2626  359.43  173.608  895.544  1473.52  -0.311842  19.5656  -24.4643  4.75558  24.6549  40.4407  -0.00604393  0.619981  -0.614171
0.495033  1196.32  -18.7143  368.183  162.941  838.719  1379.42  -2.63238  19.4431  -30.7193  4.45096  23.0223  37.7416  -0.0772185  0.614455  -0.810235
0.505033  1143.03  -35.5978  372.605  152.846  785.907  1290.81  -3.70459  18.8802  -29.8681  4.16407  21.5139  35.2148  -0.109944  0.595411  -0.790981
0.515032  1095.13  -49.6249  364.923  143.796  737.702  1212.94  -4.42492  17.5288  -30.8986  3.90699  20.1353  32.9956  -0.132075  0.55227  -0.82806
0.525032  1052.72  -58.0657  369.728  135.707  696.182  1145.26  -4.75578  17.1097  -31.2628  3.6782  18.9563  31.0809  -0.142331  0.538032  -0.843897
0.535032  1006.35  -73.5736  363.345  127.897  654.467  1077.36  -5.44158  15.9279  -31.933  3.45725  17.7688  29.1531  -0.163289  0.501104  -0.868805
0.545031  966.578  -82.4384  367.826  120.973  619.047  1017.4  -5.72885  15.655  -32.0414  3.26363  16.7737  27.4712  -0.17193  0.490804  -0.876361
0.555029  925.638  -88.0674  361.036  114.413  584.768  962.151  -5.73556  14.6285  -31.1217  3.07797  15.7996  25.9071  -0.172042  0.458905  -0.85072
0.565029  884.68  -111.481  369.902  108.27  552.554  909.884  -6.72283  14.5646  -32.34  2.90592  14.8925  24.4404  -0.201788  0.45586  -0.89131
0.575028  851.892  -122.622  374.41  102.901  524.761  863.495  -7.01501  14.1931  -32.5553  2.75598  14.112  23.1408  -0.210533  0.443012  -0.901173
0.585029  817.856  -125.411  360.655  97.7757  497.703  819.689  -6.84872  13.0256  -31.4976  2.61274  13.3513  21.9136  -0.20544  0.406756  -0.872061
0.595029  789.797  -139.562  376.157  93.2398  474.662  782.204  -7.22935  13.1532  -31.8194  2.48722  12.7118  20.8776  -0.216984  0.409977  -0.884226
0.605028  754.828  -139.334  367.969  88.6372  451.072  743.732  -6.9048  12.4248  -30.4832  2.35975  12.0561  19.812  -0.206979  0.387116  -0.846497
0.615027  725.624  -152.829  361.806  84.5432  429.212  707.701  -7.2089  11.7564  -31.3112  2.24592  11.4441  18.8064  -0.215932  0.36609  -0.872998
0.625026  699.42  -159.424  350.932  80.7881  409.402  675.466  -7.13307  10.956  -30.1572  2.14233  10.894  17.9145  -0.213663  0.341333  -0.840559
0.635025  673.247  -160.649  357.063  77.2405  391.746  646.095  -6.92263  10.803  -29.2539  2.0449  10.408  17.1082  -0.207279  0.33576  -0.815688
0.645025  644.068  -171.814  367.28  73.7714  374.186  616.939  -7.11231  10.8424  -28.8575  1.94844  9.91871  16.2968  -0.212621  0.336195  -0.805095
0.655026  625.564  -169.201  359.051  70.8588  359.142  592.271  -6.77724  10.1709  -27.8527  1.8694  9.50854  15.627  -0.202481  0.31555  -0.77641
0.665026  599.331  -181.278  359.841  67.8285  343.326  566.411  -6.93585  9.86452  -27.8647  1.78633  9.07247  14.9164  -0.207287  0.305866  -0.778578
0.675024  576.462  -180.918  357.617  65.0584  329.261  543.085  -6.66974  9.44792  -26.8954  1.71059  8.6868  14.2787  -0.199097  0.292785  -0.750847
0.685024  555.227  -186.231  355.152  62.4809  315.894  521.533  -6.6258  9.06821  -26.7415  1.63992  8.31838  13.6875  -0.197623  0.28078  -0.747599
0.695024  534.287  -183.104  348.634  60.0315  303.424  500.872  -6.28355  8.56981  -25.5553  1.57356  7.97932  13.1269  -0.187371  0.265434  -0.713678
0.705023  514.093  -193.593  361.531  57.7328  291.889  481.891  -6.43908  8.69693  -25.3635  1.51069  7.66313  12.6081  -0.191866  0.26865  -0.709063
0.715023  493.877  -196.039  355.198  55.5327  280.556  462.984  -6.28586  8.3105  -25.1987  1.45119  7.35514  12.0955  -0.18716  0.256595  -0.705367
0.725023  477.857  -192.63  349.274  53.5505  270.417  446.421  -5.97692  7.84223  -24.1519  1.39745  7.0793  11.6469  -0.177864  0.242286  -0.67474
0.735024  461.768  -196.133  346.971  51.6592  260.706  430.595  -5.88284  7.56969  -23.7263  1.34637  6.81595  11.2194  -0.174952  0.233824  -0.663149
0.745023  441.866  -196.628  341.059  49.7466  250.947  414.797  -5.69159  7.24167  -22.7667  1.29476  6.55145  10.7933  -0.169208  0.223552  -0.635891
