0.00748589  54751.9  23150  2917.18  1.84023e+08  1.12418e+09  1.87642e+09  1.39678e+08  3.16748e+06  3.70348e+08  6.98134e+06  4.27778e+07  7.13542e+07  5.38027e+06  129466  1.42984e+07
0.0160566  68529.9  36055.2  5219.61  4.0667e+07  2.70726e+08  4.06962e+08  4.10999e+07  6.07424e+06  9.30951e+07  1.53835e+06  1.02791e+07  1.54281e+07  1.57576e+06  235372  3.57618e+06
0.0256642  61573.2  27938.1  1399.07  1.20459e+07  7.6048e+07  1.1846e+08  1.03652e+07  707936  2.36899e+07  452512  2.86688e+06  4.46024e+06  395193  27834.9  905223
0.0354817  47186.5  20888.5  -473.537  3.74219e+06  2.29898e+07  3.61419e+07  3.10646e+06  -111244  6.05185e+06  139914  863033  1.35496e+06  118399  -3975.02  231438
0.0453779  36872.8  16583.6  543.268  1.43541e+06  8.96153e+06  1.42619e+07  1.19115e+06  57987.4  2.59896e+06  53062.7  333132  529361  45113.6  2359.12  98900.2
0.0553106  31303.8  14181.7  953.657  714129  4.48661e+06  7.03077e+06  595726  45449.3  1.35819e+06  26236.1  165922  259463  22516.3  1802.74  51558.5
0.0652566  27675.3  11966.5  126.965  408068  2.49288e+06  3.92931e+06  315984  793.804  656629  14897.1  91603.5  144062  11905.2  77.3739  24874.7
0.0752209  24101.7  10441.7  624.699  239720  1.467e+06  2.31669e+06  182600  5276.75  389854  8669.73  53456.1  84209.1  6845.98  229.244  14707.9
0.0851978  20266  8496.25  733.964  137727  843535  1.33439e+06  100510  7919.22  228087  4923.3  30423.4  47994.4  3748.15  316.711  8572.94
0.0951761  16628  7301.77  536.232  78905.7  484134  760735  58523.9  4200.29  128930  2779.99  17240.1  26993.5  2167.84  170.278  4819.52
0.10516  14329.4  6195.44  681.71  50447.9  308671  489870  35931.2  3570.77  83559.7  1752.58  10852.9  17162.2  1321.62  141.393  3104.59
0.115145  12754.2  5643  415.094  34886.1  212382  339030  24922.7  1643.13  55145.5  1200.27  7402.36  11773.5  913.055  67.636  2043.75
0.125131  11730.3  4897.58  191.842  25770  153142  244051  16817.5  186.879  34706.2  877.68  5280.46  8381.18  612.325  12.1202  1280.79
0.135124  10723.4  4205.83  354.35  19186.6  113228  180233  11627.5  478.552  24691.9  646.938  3867.59  6129.59  421.77  21.2574  909.038
