0.00748589  54679.6  29456.1  -7653.23  1.85685e+08  1.08932e+09  1.9299e+09  1.73347e+08  -6.0719e+07  3.08755e+08  7.04662e+06  4.14351e+07  7.3417e+07  6.67291e+06  -2.33152e+06  1.19174e+07
0.0160566  66397.7  32847  9368.13  3.82051e+07  2.61559e+08  3.93714e+08  3.77843e+07  1.15894e+07  9.09791e+07  1.44397e+06  9.92663e+06  1.49202e+07  1.44842e+06  446314  3.49543e+06
0.0256642  61269.4  27420.5  -1995.05  1.19407e+07  7.39025e+07  1.14015e+08  1.02123e+07  -272935  1.99104e+07  448501  2.78485e+06  4.29027e+06  389297  -9653.31  760664
0.0354817  47082.7  20737.1  1686.4  3.72485e+06  2.33575e+07  3.6476e+07  3.1021e+06  211151  6.70259e+06  139250  877072  1.36769e+06  118249  8325.73  256358
0.0453779  36841.8  16460.4  -268.971  1.43261e+06  8.83799e+06  1.37387e+07  1.17767e+06  -5199.49  2.41598e+06  52955  328430  509487  44596.2  -38.1317  91899.9
0.0553106  31545.6  14043.3  1182.61  723380  4.53414e+06  6.99853e+06  592497  49569.1  1.28159e+06  26584  167707  258212  22399  1951.56  48662.2
0.0652566  27363.6  11975.7  792.985  400056  2.46943e+06  3.94899e+06  313187  15215.2  706829  14595.4  90721.3  144813  11797.7  623.365  26774.3
0.0752209  24060.2  10239.8  1035.4  238864  1.47595e+06  2.32685e+06  180866  16274.4  406254  8637.25  53791.4  84591.4  6781.83  641.745  15329.1
0.0851978  20259  8877.3  774.497  137922  848660  1.33166e+06  104500  6834.36  229208  4930.81  30616.1  47893.4  3896.86  276.582  8613.46
0.0951761  16633.9  6696.98  243.149  78624.5  470688  747051  53254.7  1041.6  112211  2768.88  16735.5  26478.2  1971.93  51.8208  4196.12
0.10516  14257.7  6203.01  525.661  50052.6  304935  483665  35854.9  2415.52  78140.1  1738.02  10714  16931.7  1318.31  98.3946  2903.2
0.115145  12755.1  5541.25  374.106  34844.5  210045  334876  24178.4  897.44  50958.6  1198.59  7315.01  11618.5  885.579  39.8701  1888.94
0.125131  11737  4808.09  260.381  25774.3  152723  242535  16509.7  186.837  33818.1  877.739  5264.56  8324.84  601.102  12  1248.13
0.135124  10689.5  4296.43  410.797  19110.6  113375  179697  11874.7  601.004  24633.5  644.194  3872.92  6109.95  430.698  25.6662  906.877
0.145117  9548.33  3826.77  355.564  13950.3  82225.5  131423  8358.89  373.02  17738.4  464.193  2774.72  4414.93  301.184  16.4438  649.815
0.15511  8504.99  3465.57  342.657  10300.3  60727.4  96868.1  6097.08  361.136  12777.4  337.902  2023.26  3210.92  218.234  15.3945  466.088
0.165102  7626.95  3102.24  467.348  7778.54  45938.9  73379.8  4469.72  462.639  9823.07  251.624  1511.45  2401.11  158.962  18.3673  356.297
0.175094  6994.51  2825.87  346.108  6130.31  35794  57395.6  3386.91  212.821  7095.94  195.954  1163.74  1855.95  119.768  9.01143  256.574
0.185089  6507.08  2560.02  337.048  4970.4  28828.5  46100.4  2610.06  173.489  5341.12  157.165  927.43  1474.27  91.7789  7.34479  192.596
0.195087  6025.19  2249.2  352.175  4036.65  23204.7  37270.8  1958.4  156.641  4125.45  126.151  737.851  1178.24  68.486  6.48143  148.208
0.205084  5596.17  2034.98  320.008  3320.39  18941.3  30586  1527.18  110.415  3054.82  102.621  595.713  956.542  53.1617  4.6638  109.816
0.215079  5158.33  1922.68  341.319  2727.72  15593.7  25123.7  1246.35  122.181  2622.12  83.2876  485.02  776.713  43.1235  4.88393  93.5939
0.225076  4767.07  1731.06  257.361  2262.83  12798.3  20641.5  975.366  63.5007  1928.55  68.1692  392.683  629.226  33.5183  2.76793  68.7416
0.235075  4432.27  1588.95  300.164  1903.99  10742.3  17352  784.289  71.3368  1547.19  56.7069  326.015  523.239  26.8114  2.92497  55.0511
0.24507  4166.16  1479.14  324.231  1632.19  9192.57  14818.6  648.046  74.106  1280.86  48.1268  276.335  442.377  22.0618  2.92905  45.5009
